,Protein 1 ID,P1 name,Protein 2 ID,P2 name,Retained DDIs,Lost DDIs
25271,ENSG00000159259,CHAF1B,ENSG00000274750,H3C6,PF00400-PF00125,-
25272,ENSG00000159259,CHAF1B,ENSG00000105559,PLEKHA4,PF00400-PF00169,-
25273,ENSG00000159259,CHAF1B,ENSG00000143379,SETDB1,-,PF00400-PF00856
25274,ENSG00000159259,CHAF1B,ENSG00000162521,RBBP4,PF00400-PF12265 ; PF00400-PF00400,-
25275,ENSG00000159259,CHAF1B,ENSG00000130726,TRIM28,PF00400-PF00628,-
25276,ENSG00000170832,USP32,ENSG00000071539,TRIP13,PF00443-PF00004,-
25277,ENSG00000170832,USP32,ENSG00000135655,USP15,PF06337-PF06337 ; PF06337-PF14836 ; PF00443-PF00443 ; PF00443-PF14533 ; PF14836-PF06337 ; PF14836-PF14836,-
25278,ENSG00000170832,USP32,ENSG00000170312,CDK1,PF00443-PF00069,-
25279,ENSG00000007255,TRAPPC6A,ENSG00000007255,TRAPPC6A,PF04051-PF04051,-
25280,ENSG00000007255,TRAPPC6A,ENSG00000182400,TRAPPC6B,PF04051-PF04051,-
25281,ENSG00000007255,TRAPPC6A,ENSG00000054116,TRAPPC3,PF04051-PF04051,-
25282,ENSG00000007255,TRAPPC6A,ENSG00000181029,TRAPPC5,PF04051-PF04051,-
25283,ENSG00000007255,TRAPPC6A,ENSG00000170043,TRAPPC1,PF04051-PF04099,-
25284,ENSG00000177606,JUN,ENSG00000109339,MAPK10,PF00170-PF00069,-
25285,ENSG00000177606,JUN,ENSG00000140044,JDP2,PF00170-PF00170,-
25286,ENSG00000177606,JUN,ENSG00000071242,RPS6KA2,PF00170-PF00069,-
25287,ENSG00000177606,JUN,ENSG00000162772,ATF3,PF00170-PF00170 ; PF00170-PF07716,-
25288,ENSG00000177606,JUN,ENSG00000175197,DDIT3,PF00170-PF07716,-
25289,ENSG00000177606,JUN,ENSG00000066336,SPI1,PF00170-PF00178,-
25290,ENSG00000177606,JUN,ENSG00000076984,MAP2K7,PF00170-PF00069,-
25291,ENSG00000177606,JUN,ENSG00000100393,EP300,PF00170-PF00439,-
25292,ENSG00000177606,JUN,ENSG00000006468,ETV1,PF00170-PF00178,-
25293,ENSG00000177606,JUN,ENSG00000269404,SPIB,-,PF00170-PF00178
25294,ENSG00000177606,JUN,ENSG00000107175,CREB3,PF00170-PF00170,-
25295,ENSG00000177606,JUN,ENSG00000103495,MAZ,PF00170-PF00096,-
25296,ENSG00000177606,JUN,ENSG00000114166,KAT2B,PF00170-PF00439,-
25297,ENSG00000177606,JUN,ENSG00000177606,JUN,PF00170-PF00170,-
25298,ENSG00000177606,JUN,ENSG00000168062,BATF2,-,PF00170-PF00170
25299,ENSG00000177606,JUN,ENSG00000100968,NFATC4,PF00170-PF00554,-
25300,ENSG00000177606,JUN,ENSG00000184828,ZBTB7C,-,PF00170-PF00096
25301,ENSG00000177606,JUN,ENSG00000005339,CREBBP,PF00170-PF00439,-
25302,ENSG00000177606,JUN,ENSG00000170653,ATF7,PF00170-PF00170,-
25303,ENSG00000177606,JUN,ENSG00000101096,NFATC2,PF00170-PF00554,-
25304,ENSG00000177606,JUN,ENSG00000050748,MAPK9,PF00170-PF00069,-
25305,ENSG00000177606,JUN,ENSG00000175832,ETV4,PF00170-PF00178,-
25306,ENSG00000177606,JUN,ENSG00000112592,TBP,PF00170-PF00352,-
25307,ENSG00000177606,JUN,ENSG00000092067,CEBPE,PF00170-PF07716,-
25308,ENSG00000177606,JUN,ENSG00000153879,CEBPG,PF00170-PF07716,-
25309,ENSG00000177606,JUN,ENSG00000115966,ATF2,PF00170-PF00170,-
25310,ENSG00000177606,JUN,ENSG00000075426,FOSL2,PF00170-PF00170,-
25311,ENSG00000177606,JUN,ENSG00000128272,ATF4,PF00170-PF00170,-
25312,ENSG00000177606,JUN,ENSG00000197323,TRIM33,PF00170-PF00439,-
25313,ENSG00000177606,JUN,ENSG00000082701,GSK3B,PF00170-PF00069,-
25314,ENSG00000177606,JUN,ENSG00000095015,MAP3K1,PF00170-PF00069,-
25315,ENSG00000177606,JUN,ENSG00000131196,NFATC1,PF00170-PF00554,-
25316,ENSG00000177606,JUN,ENSG00000139613,SMARCC2,PF00170-PF00249,-
25317,ENSG00000177606,JUN,ENSG00000101266,CSNK2A1,PF00170-PF00069,-
25318,ENSG00000177606,JUN,ENSG00000118260,CREB1,PF00170-PF00170,-
25319,ENSG00000177606,JUN,ENSG00000173039,RELA,PF00170-PF00554,-
25320,ENSG00000177606,JUN,ENSG00000102882,MAPK3,PF00170-PF00069,-
25321,ENSG00000177606,JUN,ENSG00000100030,MAPK1,PF00170-PF00069,-
25322,ENSG00000113645,WWC1,ENSG00000154229,PRKCA,PF00397-PF00069 ; PF00397-PF00168 ; PF00168-PF00433 ; PF00168-PF00069 ; PF00168-PF00168 ; PF00168-PF00130,-
25323,ENSG00000113645,WWC1,ENSG00000213923,CSNK1E,PF00397-PF00069 ; PF00168-PF00069,-
25324,ENSG00000113645,WWC1,ENSG00000148943,LIN7C,PF00397-PF00595 ; PF00168-PF00595,-
25325,ENSG00000113645,WWC1,ENSG00000072415,MPP5,PF00397-PF00595 ; PF00168-PF00595,-
25326,ENSG00000113645,WWC1,ENSG00000069956,MAPK6,PF00397-PF00069 ; PF00168-PF00069,-
25327,ENSG00000113645,WWC1,ENSG00000151718,WWC2,PF00397-PF00397 ; PF00168-PF00397,-
25328,ENSG00000113645,WWC1,ENSG00000158106,RHPN1,PF00397-PF00595 ; PF00168-PF00595,-
25329,ENSG00000113645,WWC1,ENSG00000163558,PRKCI,PF00397-PF00069 ; PF00168-PF00433 ; PF00168-PF00130 ; PF00168-PF00069,-
25330,ENSG00000113645,WWC1,ENSG00000067606,PRKCZ,PF00397-PF00069 ; PF00168-PF00069 ; PF00168-PF00433 ; PF00168-PF00130,-
25331,ENSG00000113645,WWC1,ENSG00000132849,PATJ,PF00397-PF00595 ; PF00168-PF00595,-
25332,ENSG00000113645,WWC1,ENSG00000154310,TNIK,PF00397-PF00069 ; PF00168-PF00069,-
25333,ENSG00000125450,NUP85,ENSG00000075188,NUP37,-,PF07575-PF00400
25334,ENSG00000125450,NUP85,ENSG00000126883,NUP214,-,PF07575-PF12894
25335,ENSG00000125450,NUP85,ENSG00000085415,SEH1L,PF07575-PF00400,-
25336,ENSG00000125450,NUP85,ENSG00000120217,CD274,PF07575-PF07686,-
25337,ENSG00000125450,NUP85,ENSG00000157020,SEC13,PF07575-PF00400,-
25338,ENSG00000125450,NUP85,ENSG00000110713,NUP98,PF07575-PF04096,-
25339,ENSG00000125450,NUP85,ENSG00000125450,NUP85,PF07575-PF07575,-
25340,ENSG00000180644,PRF1,ENSG00000180644,PRF1,PF00168-PF00168 ; PF01823-PF01823,-
25341,ENSG00000140939,NOL3,ENSG00000026103,FAS,PF00619-PF00531,-
25342,ENSG00000140939,NOL3,ENSG00000168040,FADD,PF00619-PF00531,-
25343,ENSG00000140939,NOL3,ENSG00000003402,CFLAR,PF00619-PF00656,-
25344,ENSG00000140939,NOL3,ENSG00000064012,CASP8,PF00619-PF00656,-
25345,ENSG00000140939,NOL3,ENSG00000140939,NOL3,PF00619-PF00619,-
25346,ENSG00000140939,NOL3,ENSG00000067182,TNFRSF1A,PF00619-PF00531,-
25347,ENSG00000124357,NAGK,ENSG00000124357,NAGK,PF01869-PF01869,-
25348,ENSG00000125846,ZNF133,ENSG00000140992,PDPK1,PF00096-PF00069,-
25349,ENSG00000125846,ZNF133,ENSG00000104375,STK3,PF00096-PF00069,-
25350,ENSG00000125846,ZNF133,ENSG00000101109,STK4,PF00096-PF00069,-
25351,ENSG00000125846,ZNF133,ENSG00000069956,MAPK6,PF00096-PF00069,-
25352,ENSG00000176533,GNG7,ENSG00000172354,GNB2,PF00631-PF00400,-
25353,ENSG00000176533,GNG7,ENSG00000069966,GNB5,PF00631-PF00400,-
25354,ENSG00000176533,GNG7,ENSG00000114353,GNAI2,PF00631-PF00503,-
25355,ENSG00000176533,GNG7,ENSG00000078369,GNB1,PF00631-PF00400,-
25356,ENSG00000176533,GNG7,ENSG00000114450,GNB4,PF00631-PF00400,-
25357,ENSG00000272674,PCDHB16,ENSG00000124508,BTN2A2,PF00028-PF07686,-
25358,ENSG00000272674,PCDHB16,ENSG00000113211,PCDHB6,PF00028-PF08266 ; PF00028-PF00028,PF08266-PF00028
25359,ENSG00000272674,PCDHB16,ENSG00000120324,PCDHB10,PF00028-PF08266 ; PF00028-PF00028,PF08266-PF00028
25360,ENSG00000272674,PCDHB16,ENSG00000113212,PCDHB7,PF00028-PF08266 ; PF00028-PF00028,PF08266-PF00028
25361,ENSG00000196218,RYR1,ENSG00000198668,CALM1,-,PF00520-PF13499 ; PF13833-PF13499 ; PF13833-PF13833
25362,ENSG00000196218,RYR1,ENSG00000164068,RNF123,-,PF00622-PF00622 ; PF02026-PF00622 ; PF01365-PF00622
25363,ENSG00000196218,RYR1,ENSG00000196218,RYR1,-,PF00622-PF00622 ; PF00622-PF02026 ; PF00622-PF01365 ; PF08709-PF08709 ; PF08709-PF02815 ; PF08709-PF01365 ; PF02026-PF00622 ; PF02026-PF02026 ; PF06459-PF06459 ; PF06459-PF00520 ; PF02815-PF08709 ; PF02815-PF02815 ; PF02815-PF01365 ; PF00520-PF06459 ; PF00520-PF00520 ; PF13833-PF13833 ; PF01365-PF00622 ; PF01365-PF08709 ; PF01365-PF02815 ; PF01365-PF01365
25364,ENSG00000078304,PPP2R5C,ENSG00000154001,PPP2R5E,PF01603-PF01603,-
25365,ENSG00000078304,PPP2R5C,ENSG00000172531,PPP1CA,PF01603-PF00149,-
25366,ENSG00000078304,PPP2R5C,ENSG00000137713,PPP2R1B,PF01603-PF13646,-
25367,ENSG00000078304,PPP2R5C,ENSG00000104695,PPP2CB,PF01603-PF00149,-
25368,ENSG00000078304,PPP2R5C,ENSG00000213639,PPP1CB,PF01603-PF00149,-
25369,ENSG00000097007,ABL1,ENSG00000108443,RPS6KB1,PF00018-PF00069 ; PF07714-PF00069 ; PF00017-PF00433 ; PF00017-PF00069,-
25370,ENSG00000097007,ABL1,ENSG00000140368,PSTPIP1,PF00018-PF00611 ; PF07714-PF14604,-
25371,ENSG00000097007,ABL1,ENSG00000100351,GRAP2,PF00018-PF00018 ; PF00018-PF00017 ; PF07714-PF00018 ; PF07714-PF00017 ; PF00017-PF00018 ; PF00017-PF00017,-
25372,ENSG00000097007,ABL1,ENSG00000187555,USP7,PF00018-PF00443,-
25373,ENSG00000097007,ABL1,ENSG00000166913,YWHAB,PF00018-PF00244,-
25374,ENSG00000097007,ABL1,ENSG00000147443,DOK2,PF00017-PF02174,-
25375,ENSG00000097007,ABL1,ENSG00000124181,PLCG1,PF00018-PF00018 ; PF00018-PF00017 ; PF00018-PF00168 ; PF07714-PF00018 ; PF07714-PF00017 ; PF00017-PF00018 ; PF00017-PF00388 ; PF00017-PF00017 ; PF00017-PF00168 ; PF00017-PF00387,-
25376,ENSG00000097007,ABL1,ENSG00000107263,RAPGEF1,PF00018-PF00618 ; PF00018-PF00617,-
25377,ENSG00000097007,ABL1,ENSG00000049759,NEDD4L,PF00018-PF00168 ; PF00017-PF00168,-
25378,ENSG00000097007,ABL1,ENSG00000141968,VAV1,PF00018-PF00621 ; PF00018-PF00017 ; PF00018-PF00018 ; PF00018-PF00130 ; PF00018-PF00169 ; PF00018-PF00307 ; PF07714-PF00017 ; PF07714-PF00018 ; PF07714-PF00169 ; PF07714-PF00307 ; PF00017-PF00621 ; PF00017-PF00017 ; PF00017-PF00018 ; PF00017-PF00130 ; PF00017-PF00169,-
25379,ENSG00000097007,ABL1,ENSG00000105559,PLEKHA4,PF00018-PF00169 ; PF07714-PF00169 ; PF00017-PF00169,-
25380,ENSG00000097007,ABL1,ENSG00000130669,PAK4,PF00018-PF00786 ; PF00018-PF00069 ; PF07714-PF00069 ; PF00017-PF00069,-
25381,ENSG00000097007,ABL1,ENSG00000133216,EPHB2,PF00018-PF07714 ; PF07714-PF14575 ; PF07714-PF07714 ; PF00017-PF00041 ; PF00017-PF07714,-
25382,ENSG00000097007,ABL1,ENSG00000112290,WASF1,PF00018-PF02205,-
25383,ENSG00000097007,ABL1,ENSG00000143322,ABL2,PF00018-PF00018 ; PF00018-PF07714 ; PF00018-PF00017 ; PF07714-PF00018 ; PF07714-PF07714 ; PF07714-PF00017 ; PF00017-PF00018 ; PF00017-PF07714 ; PF00017-PF00017,-
25384,ENSG00000097007,ABL1,ENSG00000136754,ABI1,PF00018-PF00018 ; PF07714-PF00018 ; PF00017-PF00018,-
25385,ENSG00000097007,ABL1,ENSG00000076641,PAG1,PF00017-PF15347,-
25386,ENSG00000097007,ABL1,ENSG00000110395,CBL,PF00018-PF00627 ; PF00017-PF02761 ; PF00017-PF02762 ; PF00017-PF02262,-
25387,ENSG00000097007,ABL1,ENSG00000160691,SHC1,PF00018-PF00017 ; PF07714-PF00017 ; PF00017-PF00640 ; PF00017-PF00017,-
25388,ENSG00000097007,ABL1,ENSG00000253729,PRKDC,PF00017-PF00454,-
25389,ENSG00000097007,ABL1,ENSG00000154127,UBASH3B,PF00018-PF00627 ; PF00018-PF00300 ; PF07714-PF14604,-
25390,ENSG00000097007,ABL1,ENSG00000050820,BCAR1,PF00018-PF00018 ; PF07714-PF00018 ; PF00017-PF00018,PF00018-PF07653 ; PF00017-PF07653
25391,ENSG00000097007,ABL1,ENSG00000105647,PIK3R2,PF00018-PF00017 ; PF00018-PF00620 ; PF07714-PF00017 ; PF00017-PF16454 ; PF00017-PF00017 ; PF00017-PF00620,-
25392,ENSG00000097007,ABL1,ENSG00000078900,TP73,PF00018-PF00870,-
25393,ENSG00000097007,ABL1,ENSG00000186716,BCR,PF00018-PF00620 ; PF00018-PF00621 ; PF00017-PF00620 ; PF00017-PF00621,PF00018-PF00168 ; PF00017-PF00168
25394,ENSG00000097007,ABL1,ENSG00000044524,EPHA3,PF00018-PF07714 ; PF07714-PF14575 ; PF07714-PF07714 ; PF00017-PF00041 ; PF00017-PF07714,-
25395,ENSG00000097007,ABL1,ENSG00000196730,DAPK1,PF00018-PF00069 ; PF00018-PF12796 ; PF00018-PF00023 ; PF07714-PF00069 ; PF00017-PF00069 ; PF00017-PF00023,-
25396,ENSG00000097007,ABL1,ENSG00000086758,HUWE1,PF00018-PF00627,-
25397,ENSG00000097007,ABL1,ENSG00000175793,SFN,PF00018-PF00244,-
25398,ENSG00000097007,ABL1,ENSG00000165458,INPPL1,PF00018-PF00017 ; PF07714-PF00017 ; PF00017-PF00017,-
25399,ENSG00000097007,ABL1,ENSG00000175054,ATR,PF00017-PF00454,-
25400,ENSG00000097007,ABL1,ENSG00000170312,CDK1,PF00018-PF00069 ; PF07714-PF00069 ; PF00017-PF00069,-
25401,ENSG00000097007,ABL1,ENSG00000106070,GRB10,PF00018-PF00169 ; PF00018-PF00017 ; PF07714-PF08947 ; PF07714-PF00169 ; PF07714-PF00017 ; PF00017-PF00788 ; PF00017-PF00169 ; PF00017-PF00017,-
25402,ENSG00000097007,ABL1,ENSG00000196419,XRCC6,PF00018-PF02037,-
25403,ENSG00000097007,ABL1,ENSG00000147010,SH3KBP1,PF07714-PF14604,-
25404,ENSG00000097007,ABL1,ENSG00000154237,LRRK1,-,PF00018-PF12796 ; PF00018-PF00069 ; PF07714-PF00069 ; PF00017-PF00069
25405,ENSG00000097007,ABL1,ENSG00000064309,CDON,PF00017-PF00041,-
25406,ENSG00000097007,ABL1,ENSG00000065361,ERBB3,PF00018-PF07714 ; PF07714-PF00757 ; PF07714-PF07714 ; PF00017-PF07714,-
25407,ENSG00000097007,ABL1,ENSG00000167193,CRK,PF00018-PF00018 ; PF00018-PF00017 ; PF00018-PF07653 ; PF07714-PF00018 ; PF07714-PF00017 ; PF00017-PF00018 ; PF00017-PF00017 ; PF00017-PF07653,-
25408,ENSG00000097007,ABL1,ENSG00000145675,PIK3R1,PF00018-PF00017 ; PF00018-PF00620 ; PF07714-PF00017 ; PF00017-PF00017 ; PF00017-PF16454 ; PF00017-PF00620,-
25409,ENSG00000097007,ABL1,ENSG00000162434,JAK1,PF00018-PF07714 ; PF07714-PF07714 ; PF00017-PF07714 ; PF00017-PF18379,-
25410,ENSG00000097007,ABL1,ENSG00000128245,YWHAH,PF00018-PF00244,-
25411,ENSG00000097007,ABL1,ENSG00000101109,STK4,PF00018-PF00069 ; PF07714-PF00069 ; PF00017-PF00069,-
25412,ENSG00000097007,ABL1,ENSG00000111679,PTPN6,PF00018-PF00017 ; PF00018-PF00102 ; PF07714-PF00017 ; PF07714-PF00102 ; PF00017-PF00017 ; PF00017-PF00102,-
25413,ENSG00000097007,ABL1,ENSG00000069869,NEDD4,PF00018-PF00168 ; PF00017-PF00168,-
25414,ENSG00000097007,ABL1,ENSG00000097007,ABL1,PF00018-PF00018 ; PF00018-PF07714 ; PF00018-PF00017 ; PF07714-PF00018 ; PF07714-PF07714 ; PF07714-PF00017 ; PF00017-PF00018 ; PF00017-PF07714 ; PF00017-PF00017,-
25415,ENSG00000097007,ABL1,ENSG00000141736,ERBB2,PF00018-PF07714 ; PF07714-PF00757 ; PF07714-PF07714 ; PF00017-PF07714,-
25416,ENSG00000097007,ABL1,ENSG00000115325,DOK1,PF00018-PF00169 ; PF07714-PF00169 ; PF00017-PF02174 ; PF00017-PF00169,-
25417,ENSG00000097007,ABL1,ENSG00000107262,BAG1,PF00018-PF00240,-
25418,ENSG00000097007,ABL1,ENSG00000170606,HSPA4,PF00018-PF00012,-
25419,ENSG00000097007,ABL1,ENSG00000135596,MICAL1,PF00018-PF00307 ; PF07714-PF00307,-
25420,ENSG00000097007,ABL1,ENSG00000108953,YWHAE,PF00018-PF00244,-
25421,ENSG00000097007,ABL1,ENSG00000160219,GAB3,PF00018-PF00169 ; PF07714-PF00169 ; PF00017-PF00169,-
25422,ENSG00000097007,ABL1,ENSG00000067606,PRKCZ,PF00018-PF00069 ; PF00018-PF00130 ; PF00018-PF00564 ; PF07714-PF00069 ; PF00017-PF00069 ; PF00017-PF00433 ; PF00017-PF00130,-
25423,ENSG00000097007,ABL1,ENSG00000154556,SORBS2,PF00018-PF00018 ; PF07714-PF14604 ; PF07714-PF00018 ; PF00017-PF00018,-
25424,ENSG00000097007,ABL1,ENSG00000170027,YWHAG,PF00018-PF00244,-
25425,ENSG00000180596,H2BC4,ENSG00000143799,PARP1,PF00125-PF00533,-
25426,ENSG00000180596,H2BC4,ENSG00000243678,NME2,PF00125-PF00334,-
25427,ENSG00000180596,H2BC4,ENSG00000160957,RECQL4,PF00125-PF00271,-
25428,ENSG00000164109,MAD2L1,ENSG00000002822,MAD1L1,PF02301-PF05557,-
25429,ENSG00000164109,MAD2L1,ENSG00000124688,MAD2L1BP,PF02301-PF06581,-
25430,ENSG00000164109,MAD2L1,ENSG00000117399,CDC20,PF02301-PF00400,-
25431,ENSG00000164109,MAD2L1,ENSG00000164109,MAD2L1,PF02301-PF02301,-
25432,ENSG00000157985,AGAP1,ENSG00000105287,PRKD2,PF00071-PF00069 ; PF12796-PF00069,PF00169-PF00069 ; PF00169-PF00130
25433,ENSG00000157985,AGAP1,ENSG00000161011,SQSTM1,PF00071-PF00564,-
25434,ENSG00000157985,AGAP1,ENSG00000128011,LRFN1,PF00071-PF00041 ; PF12796-PF07679,-
25435,ENSG00000157985,AGAP1,ENSG00000075391,RASAL2,PF00071-PF00616,PF00169-PF00616 ; PF00169-PF00168
25436,ENSG00000157985,AGAP1,ENSG00000114993,RTKN,PF00071-PF00169 ; PF00071-PF08174 ; PF01412-PF00169,PF00169-PF00169
25437,ENSG00000157985,AGAP1,ENSG00000166689,PLEKHA7,PF00071-PF00169 ; PF01412-PF00169,PF00169-PF00169
25438,ENSG00000157985,AGAP1,ENSG00000052126,PLEKHA5,PF00071-PF00169 ; PF01412-PF00169,PF00169-PF00169
25439,ENSG00000157985,AGAP1,ENSG00000143674,MAP3K21,PF00071-PF07714 ; PF12796-PF14604,PF00169-PF07714
25440,ENSG00000157985,AGAP1,ENSG00000137145,DENND4C,PF00071-PF02141 ; PF00071-PF03456 ; PF00071-PF03455,-
25441,ENSG00000157985,AGAP1,ENSG00000141068,KSR1,PF00071-PF07714,PF00169-PF07714
25442,ENSG00000157985,AGAP1,ENSG00000070759,TESK2,PF00071-PF00069 ; PF12796-PF00069,PF00071-PF07714 ; PF00169-PF00069 ; PF00169-PF07714
25443,ENSG00000157985,AGAP1,ENSG00000067560,RHOA,PF00071-PF00071 ; PF12796-PF00071 ; PF01412-PF00071,PF00169-PF00071
25444,ENSG00000157985,AGAP1,ENSG00000157985,AGAP1,PF00071-PF00071 ; PF00071-PF12796 ; PF00071-PF01412 ; PF12796-PF00071 ; PF12796-PF12796 ; PF12796-PF01412 ; PF01412-PF00071 ; PF01412-PF12796 ; PF01412-PF01412,PF00071-PF00169 ; PF01412-PF00169 ; PF00169-PF00071 ; PF00169-PF01412 ; PF00169-PF00169
25445,ENSG00000157985,AGAP1,ENSG00000136238,RAC1,PF00071-PF00071 ; PF12796-PF00071 ; PF01412-PF00071,PF00169-PF00071
25446,ENSG00000157985,AGAP1,ENSG00000197555,SIPA1L1,PF00071-PF02145,-
25447,ENSG00000157985,AGAP1,ENSG00000143258,USP21,-,PF00169-PF00443
25448,ENSG00000157985,AGAP1,ENSG00000165304,MELK,PF00071-PF00069 ; PF12796-PF00069,PF00169-PF00069
25449,ENSG00000157985,AGAP1,ENSG00000272031,ANKRD34A,PF00071-PF12796 ; PF12796-PF12796 ; PF01412-PF12796,-
25450,ENSG00000157985,AGAP1,ENSG00000143761,ARF1,PF00071-PF00025 ; PF12796-PF00025 ; PF01412-PF00025,PF00169-PF00025
25451,ENSG00000157985,AGAP1,ENSG00000196712,NF1,PF00071-PF00616,PF00169-PF00616
25452,ENSG00000157985,AGAP1,ENSG00000197892,KIF13B,PF01412-PF00498,PF00169-PF00498
25453,ENSG00000157985,AGAP1,ENSG00000266028,SRGAP2,PF00071-PF00620 ; PF00071-PF00018 ; PF12796-PF00018 ; PF01412-PF00018,PF00169-PF00620 ; PF00169-PF00018
25454,ENSG00000157985,AGAP1,ENSG00000127328,RAB3IP,PF00071-PF06428,-
25455,ENSG00000157985,AGAP1,ENSG00000033327,GAB2,PF00071-PF00169 ; PF01412-PF00169,PF00169-PF00169
25456,ENSG00000157985,AGAP1,ENSG00000165527,ARF6,PF00071-PF00025 ; PF12796-PF00025 ; PF01412-PF00025,PF00169-PF00025
25457,ENSG00000157985,AGAP1,ENSG00000119522,DENND1A,PF00071-PF03456 ; PF00071-PF02141 ; PF00071-PF03455,-
25458,ENSG00000157985,AGAP1,ENSG00000130396,AFDN,PF00071-PF00788 ; PF00071-PF00595 ; PF00071-PF01843 ; PF01412-PF00498,PF00169-PF00788 ; PF00169-PF00595 ; PF00169-PF00498
25459,ENSG00000157985,AGAP1,ENSG00000070831,CDC42,PF00071-PF00071 ; PF12796-PF00071 ; PF01412-PF00071,PF00169-PF00071
25460,ENSG00000157985,AGAP1,ENSG00000107957,SH3PXD2A,PF00071-PF00787 ; PF00071-PF00018 ; PF12796-PF00018 ; PF01412-PF00018,PF00169-PF00787 ; PF00169-PF00018
25461,ENSG00000157985,AGAP1,ENSG00000151276,MAGI1,PF00071-PF00595,PF00169-PF00595
25462,ENSG00000157985,AGAP1,ENSG00000082898,XPO1,PF00071-PF18777 ; PF00071-PF03810 ; PF00071-PF08767 ; PF00071-PF18784 ; PF00071-PF08389,-
25463,ENSG00000157985,AGAP1,ENSG00000144824,PHLDB2,PF00071-PF00169 ; PF01412-PF00169,PF00169-PF00169
25464,ENSG00000157985,AGAP1,ENSG00000133083,DCLK1,PF00071-PF00069 ; PF12796-PF00069,PF00169-PF00069
25465,ENSG00000121858,TNFSF10,ENSG00000121858,TNFSF10,PF00229-PF00229,-
25466,ENSG00000121858,TNFSF10,ENSG00000173530,TNFRSF10D,PF00229-PF00020,-
25467,ENSG00000103353,UBFD1,ENSG00000105254,TBCB,PF00240-PF01302,-
25468,ENSG00000103353,UBFD1,ENSG00000108106,UBE2S,PF00240-PF00179,-
25469,ENSG00000130779,CLIP1,ENSG00000204843,DCTN1,-,PF16641-PF01302 ; PF01302-PF01302
25470,ENSG00000130779,CLIP1,ENSG00000101367,MAPRE1,PF01302-PF03271,-
25471,ENSG00000127980,PEX1,ENSG00000072803,FBXW11,PF00004-PF00400,-
25472,ENSG00000198742,SMURF1,ENSG00000154229,PRKCA,PF00168-PF00433 ; PF00168-PF00069 ; PF00168-PF00168 ; PF00168-PF00130 ; PF00632-PF00168 ; PF00397-PF00069 ; PF00397-PF00168,-
25473,ENSG00000198742,SMURF1,ENSG00000106799,TGFBR1,PF00168-PF00069 ; PF00397-PF00069,-
25474,ENSG00000198742,SMURF1,ENSG00000099622,CIRBP,PF00397-PF00076,-
25475,ENSG00000198742,SMURF1,ENSG00000106263,EIF3B,PF00397-PF00076,-
25476,ENSG00000198742,SMURF1,ENSG00000109332,UBE2D3,PF00632-PF00179,-
25477,ENSG00000198742,SMURF1,ENSG00000063046,EIF4B,PF00397-PF00076,-
25478,ENSG00000198742,SMURF1,ENSG00000154310,TNIK,PF00168-PF00069 ; PF00397-PF00069,-
25479,ENSG00000198742,SMURF1,ENSG00000183735,TBK1,PF00168-PF00069 ; PF00397-PF00069,-
25480,ENSG00000198742,SMURF1,ENSG00000117650,NEK2,PF00168-PF00069 ; PF00397-PF00069,-
25481,ENSG00000198742,SMURF1,ENSG00000131508,UBE2D2,PF00632-PF00179,-
25482,ENSG00000198742,SMURF1,ENSG00000091831,ESR1,PF00632-PF00105,-
25483,ENSG00000198742,SMURF1,ENSG00000099995,SF3A1,-,PF00632-PF00240
25484,ENSG00000198742,SMURF1,ENSG00000007264,MATK,PF00168-PF00017 ; PF00168-PF00018,-
25485,ENSG00000198742,SMURF1,ENSG00000102981,PARD6A,PF00168-PF00595 ; PF00397-PF00595,-
25486,ENSG00000198742,SMURF1,ENSG00000010671,BTK,PF00168-PF00018 ; PF00168-PF00169 ; PF00168-PF00017,-
25487,ENSG00000198742,SMURF1,ENSG00000169967,MAP3K2,-,PF00168-PF00069 ; PF00397-PF00069
25488,ENSG00000198742,SMURF1,ENSG00000072518,MARK2,PF00168-PF00069 ; PF00632-PF00627 ; PF00397-PF00069,-
25489,ENSG00000198742,SMURF1,ENSG00000116455,WDR77,PF00632-PF00400,-
25490,ENSG00000198742,SMURF1,ENSG00000126945,HNRNPH2,PF00397-PF00076,-
25491,ENSG00000198742,SMURF1,ENSG00000163558,PRKCI,PF00168-PF00433 ; PF00168-PF00130 ; PF00168-PF00069 ; PF00397-PF00069,-
25492,ENSG00000198742,SMURF1,ENSG00000072401,UBE2D1,PF00632-PF00179,-
25493,ENSG00000198742,SMURF1,ENSG00000145819,ARHGAP26,-,PF00168-PF00169
25494,ENSG00000198742,SMURF1,ENSG00000000938,FGR,PF00168-PF00018 ; PF00168-PF00017,-
25495,ENSG00000198742,SMURF1,ENSG00000135486,HNRNPA1,PF00397-PF00076,-
25496,ENSG00000198742,SMURF1,ENSG00000077312,SNRPA,PF00397-PF00076,-
25497,ENSG00000198742,SMURF1,ENSG00000136450,SRSF1,PF00397-PF00076,-
25498,ENSG00000198742,SMURF1,ENSG00000078140,UBE2K,PF00632-PF00627 ; PF00632-PF00179,-
25499,ENSG00000198742,SMURF1,ENSG00000196923,PDLIM7,PF00168-PF00595 ; PF00397-PF00595,-
25500,ENSG00000198742,SMURF1,ENSG00000006432,MAP3K9,PF00168-PF00069 ; PF00397-PF00069,-
25501,ENSG00000198742,SMURF1,ENSG00000182872,RBM10,PF00397-PF00076,-
